run_id,command_line,spec_mode,spec_id,selection_mode,bin_label,maze_id,maze_seed,candidate_index,maze_dim,latent_dim,latent_gap,side,barriers,gaps_per_barrier,effective_train_evals,n_runs_eval,shortest_path,detour_ratio,open_fraction,paired_norm_adv_pct_mean,paired_raw_adv_mean,maze_quantum_win,quantum_mean_dist,classical_mean_dist,planner_mean_dist,paired_quantum_win_rate,paired_n_trials
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=202,202,0,3,6,3,9,6,2,138,20,32,1.3333333333333333,0.6241426611796983,6.5625,2.1,1,18.0,20.1,0.0,0.15,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=205,205,3,3,6,3,9,6,2,138,20,32,1.3333333333333333,0.6241426611796983,5.9375,1.9,1,26.0,27.9,0.0,0.6,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=207,207,5,3,6,3,9,6,2,138,20,30,1.25,0.6255144032921811,21.333333333333336,6.4,1,24.0,30.4,0.0,0.8,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=208,208,6,3,6,3,9,6,2,138,20,28,1.1666666666666667,0.6255144032921811,0.0,0.0,0,16.0,16.0,0.0,0.0,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=210,210,8,3,6,3,9,6,2,138,20,28,1.1666666666666667,0.5514403292181069,19.28571428571429,5.4,1,12.6,18.0,0.0,0.9,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=213,213,11,3,6,3,9,6,2,138,20,28,1.1666666666666667,0.6241426611796983,-2.142857142857143,-0.6,0,24.0,23.4,0.0,0.0,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=217,217,15,3,6,3,9,6,2,138,20,30,1.25,0.5500685871056241,-12.333333333333334,-3.7,0,22.9,19.2,0.0,0.05,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=219,219,17,3,6,3,9,6,2,138,20,28,1.1666666666666667,0.6255144032921811,15.714285714285714,4.4,1,24.0,28.4,0.0,0.8,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=222,222,20,3,6,3,9,6,2,138,20,28,1.1666666666666667,0.6241426611796983,-7.142857142857143,-2.0,0,22.0,20.0,0.0,0.0,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,medium,3D/6D|side=9|barriers=6|gaps=2|seed=223,223,21,3,6,3,9,6,2,138,20,30,1.25,0.6241426611796983,-3.3333333333333335,-1.0,0,23.0,22.0,0.0,0.0,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=203,203,1,3,6,3,9,6,2,138,20,34,1.4166666666666667,0.5514403292181069,0.0,0.0,0,28.4,28.4,0.0,0.35,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=204,204,2,3,6,3,9,6,2,138,20,34,1.4166666666666667,0.5500685871056241,0.29411764705882354,0.1,1,32.0,32.1,0.0,0.05,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=214,214,12,3,6,3,9,6,2,138,20,36,1.5,0.710562414266118,23.88888888888889,8.6,1,18.0,26.6,0.0,0.95,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=225,225,23,3,6,3,9,6,2,138,20,36,1.5,0.6241426611796983,0.0,0.0,0,20.0,20.0,0.0,0.0,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=228,228,26,3,6,3,9,6,2,138,20,34,1.4166666666666667,0.5500685871056241,10.294117647058822,3.5,1,20.0,23.5,0.0,0.25,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=229,229,27,3,6,3,9,6,2,138,20,40,1.6666666666666667,0.5500685871056241,0.0,0.0,0,36.0,36.0,0.0,0.0,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=230,230,28,3,6,3,9,6,2,138,20,34,1.4166666666666667,0.5486968449931413,12.058823529411764,4.1,1,26.0,30.1,0.0,0.9,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=231,231,29,3,6,3,9,6,2,138,20,38,1.5833333333333333,0.5500685871056241,3.9473684210526314,1.5,1,33.5,35.0,0.0,0.3,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=236,236,34,3,6,3,9,6,2,138,20,38,1.5833333333333333,0.5486968449931413,24.473684210526315,9.3,1,24.7,34.0,0.0,0.7,20
scaling-gap3-3d6d,"enaqt_simulation/maze_scaling_sweep.py --maze-dims 3 --latent-dims 6 --side-override 9 --barriers-override 6 --gaps-override 2 --difficulty-bins easy=1.00:1.125,medium=1.125:1.375,hard=1.375:inf --mazes-per-bin 10 --bin-max-candidates 240 --train-evals 160 --n-seeds-ga 2 --n-runs 20 --de-workers 2 --per-maze-csv-out enaqt_simulation/results/2026-03-15-survival-scaling-gap3/3d6d.csv --run-id scaling-gap3-3d6d","latent-dims=[6] | side=9, barriers=6, gaps=2",3D/6D|side=9|barriers=6|gaps=2,difficulty-bins,hard,3D/6D|side=9|barriers=6|gaps=2|seed=247,247,45,3,6,3,9,6,2,138,20,38,1.5833333333333333,0.5486968449931413,3.68421052631579,1.4,1,30.0,31.4,0.0,0.4,20
